scene,scan_id,capture_id,angle_deg,tx_mode,repeat,noise_avg,noise_max,threshold,detected,peak_adc,first_cross_us,distance_cm,bin_index,tof_us,range_cm,envelope_adc
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,101,5075.000,87.9878,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,102,5125.000,88.8547,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,103,5175.000,89.7216,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,104,5225.000,90.5884,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,105,5275.000,91.4553,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,106,5325.000,92.3222,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,107,5375.000,93.1891,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,108,5425.000,94.0559,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,109,5475.000,94.9228,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,110,5525.000,95.7897,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,111,5575.000,96.6566,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,112,5625.000,97.5234,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,113,5675.000,98.3903,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,114,5725.000,99.2572,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,115,5775.000,100.1241,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,116,5825.000,100.9909,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,117,5875.000,101.8578,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,118,5925.000,102.7247,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,119,5975.000,103.5916,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,120,6025.000,104.4584,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,121,6075.000,105.3253,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,122,6125.000,106.1922,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,123,6175.000,107.0591,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,124,6225.000,107.9259,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,125,6275.000,108.7928,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,126,6325.000,109.6597,1
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,127,6375.000,110.5266,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,128,6425.000,111.3934,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,129,6475.000,112.2603,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,130,6525.000,113.1272,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,131,6575.000,113.9941,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,132,6625.000,114.8609,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,133,6675.000,115.7278,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,134,6725.000,116.5947,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,135,6775.000,117.4616,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,136,6825.000,118.3284,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,137,6875.000,119.1953,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,138,6925.000,120.0622,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,139,6975.000,120.9291,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,140,7025.000,121.7959,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,141,7075.000,122.6628,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,142,7125.000,123.5297,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,143,7175.000,124.3966,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,144,7225.000,125.2634,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,145,7275.000,126.1303,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,146,7325.000,126.9972,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,147,7375.000,127.8641,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,148,7425.000,128.7309,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,149,7475.000,129.5978,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,150,7525.000,130.4647,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,151,7575.000,131.3316,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,152,7625.000,132.1984,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,153,7675.000,133.0653,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,154,7725.000,133.9322,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,155,7775.000,134.7991,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,156,7825.000,135.6659,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,157,7875.000,136.5328,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,158,7925.000,137.3997,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,159,7975.000,138.2666,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,160,8025.000,139.1334,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,161,8075.000,140.0003,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,162,8125.000,140.8672,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,163,8175.000,141.7341,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,164,8225.000,142.6009,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,165,8275.000,143.4678,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,166,8325.000,144.3347,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,167,8375.000,145.2016,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,168,8425.000,146.0684,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,169,8475.000,146.9353,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,170,8525.000,147.8022,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,171,8575.000,148.6691,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,172,8625.000,149.5359,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,173,8675.000,150.4028,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,174,8725.000,151.2697,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,175,8775.000,152.1366,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,176,8825.000,153.0034,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,177,8875.000,153.8703,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,178,8925.000,154.7372,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,179,8975.000,155.6040,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,180,9025.000,156.4709,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,181,9075.000,157.3378,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,182,9125.000,158.2047,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,183,9175.000,159.0715,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,184,9225.000,159.9384,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,185,9275.000,160.8053,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,186,9325.000,161.6722,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,187,9375.000,162.5391,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,188,9425.000,163.4059,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,189,9475.000,164.2728,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,190,9525.000,165.1397,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,191,9575.000,166.0066,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,192,9625.000,166.8734,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,193,9675.000,167.7403,0
BG,15,6623,-8.000,LEFT4,3,0.000,0,10,0,1,0,-1.0000,194,9725.000,168.6072,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,14,725.000,12.5697,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,15,775.000,13.4366,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,16,825.000,14.3034,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,17,875.000,15.1703,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,18,925.000,16.0372,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,19,975.000,16.9041,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,20,1025.000,17.7709,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,21,1075.000,18.6378,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,22,1125.000,19.5047,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,23,1175.000,20.3716,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,24,1225.000,21.2384,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,25,1275.000,22.1053,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,26,1325.000,22.9722,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,27,1375.000,23.8391,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,28,1425.000,24.7059,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,29,1475.000,25.5728,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,30,1525.000,26.4397,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,31,1575.000,27.3066,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,32,1625.000,28.1734,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,33,1675.000,29.0403,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,34,1725.000,29.9072,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,35,1775.000,30.7741,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,36,1825.000,31.6409,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,37,1875.000,32.5078,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,38,1925.000,33.3747,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,39,1975.000,34.2416,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,40,2025.000,35.1084,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,41,2075.000,35.9753,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,42,2125.000,36.8422,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,43,2175.000,37.7091,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,44,2225.000,38.5759,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,45,2275.000,39.4428,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,46,2325.000,40.3097,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,47,2375.000,41.1766,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,48,2425.000,42.0434,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,49,2475.000,42.9103,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,50,2525.000,43.7772,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,51,2575.000,44.6441,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,52,2625.000,45.5109,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,53,2675.000,46.3778,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,54,2725.000,47.2447,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,55,2775.000,48.1116,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,56,2825.000,48.9784,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,57,2875.000,49.8453,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,58,2925.000,50.7122,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,59,2975.000,51.5791,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,60,3025.000,52.4459,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,61,3075.000,53.3128,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,62,3125.000,54.1797,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,63,3175.000,55.0466,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,64,3225.000,55.9134,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,65,3275.000,56.7803,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,66,3325.000,57.6472,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,67,3375.000,58.5141,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,68,3425.000,59.3809,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,69,3475.000,60.2478,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,70,3525.000,61.1147,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,71,3575.000,61.9816,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,72,3625.000,62.8484,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,73,3675.000,63.7153,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,74,3725.000,64.5822,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,75,3775.000,65.4491,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,76,3825.000,66.3159,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,77,3875.000,67.1828,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,78,3925.000,68.0497,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,79,3975.000,68.9166,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,80,4025.000,69.7834,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,81,4075.000,70.6503,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,82,4125.000,71.5172,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,83,4175.000,72.3841,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,84,4225.000,73.2509,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,85,4275.000,74.1178,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,86,4325.000,74.9847,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,87,4375.000,75.8516,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,88,4425.000,76.7184,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,89,4475.000,77.5853,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,90,4525.000,78.4522,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,91,4575.000,79.3191,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,92,4625.000,80.1859,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,93,4675.000,81.0528,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,94,4725.000,81.9197,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,95,4775.000,82.7866,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,96,4825.000,83.6534,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,97,4875.000,84.5203,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,98,4925.000,85.3872,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,99,4975.000,86.2541,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,100,5025.000,87.1209,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,101,5075.000,87.9878,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,102,5125.000,88.8547,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,103,5175.000,89.7216,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,104,5225.000,90.5884,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,105,5275.000,91.4553,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,106,5325.000,92.3222,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,107,5375.000,93.1891,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,108,5425.000,94.0559,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,109,5475.000,94.9228,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,110,5525.000,95.7897,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,111,5575.000,96.6566,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,112,5625.000,97.5234,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,113,5675.000,98.3903,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,114,5725.000,99.2572,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,115,5775.000,100.1241,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,116,5825.000,100.9909,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,117,5875.000,101.8578,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,118,5925.000,102.7247,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,119,5975.000,103.5916,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,120,6025.000,104.4584,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,121,6075.000,105.3253,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,122,6125.000,106.1922,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,123,6175.000,107.0591,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,124,6225.000,107.9259,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,125,6275.000,108.7928,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,126,6325.000,109.6597,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,127,6375.000,110.5266,1
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,128,6425.000,111.3934,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,129,6475.000,112.2603,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,130,6525.000,113.1272,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,131,6575.000,113.9941,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,132,6625.000,114.8609,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,133,6675.000,115.7278,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,134,6725.000,116.5947,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,135,6775.000,117.4616,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,136,6825.000,118.3284,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,137,6875.000,119.1953,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,138,6925.000,120.0622,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,139,6975.000,120.9291,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,140,7025.000,121.7959,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,141,7075.000,122.6628,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,142,7125.000,123.5297,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,143,7175.000,124.3966,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,144,7225.000,125.2634,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,145,7275.000,126.1303,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,146,7325.000,126.9972,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,147,7375.000,127.8641,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,148,7425.000,128.7309,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,149,7475.000,129.5978,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,150,7525.000,130.4647,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,151,7575.000,131.3316,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,152,7625.000,132.1984,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,153,7675.000,133.0653,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,154,7725.000,133.9322,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,155,7775.000,134.7991,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,156,7825.000,135.6659,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,157,7875.000,136.5328,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,158,7925.000,137.3997,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,159,7975.000,138.2666,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,160,8025.000,139.1334,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,161,8075.000,140.0003,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,162,8125.000,140.8672,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,163,8175.000,141.7341,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,164,8225.000,142.6009,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,165,8275.000,143.4678,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,166,8325.000,144.3347,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,167,8375.000,145.2016,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,168,8425.000,146.0684,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,169,8475.000,146.9353,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,170,8525.000,147.8022,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,171,8575.000,148.6691,0
BG,15,6624,-8.000,LEFT4,4,0.000,0,10,0,1,0,-1.0000,172,8625.000,149.5359,0
